,tenure,MonthlyCharges,TotalCharges,total_services_eng,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_eng_13-24,tenure_group_eng_25-48,tenure_group_eng_49+,tenure_group_eng_7-12,monthly_charges_bin_eng_Low,monthly_charges_bin_eng_Medium,is_month_to_month_eng_Yes,short_tenure_month_to_month_eng_True,has_streaming_eng_Yes
412,-0.14516203439059186,0.33052201850705487,-0.0671489002999026,-0.671868444565295,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
6894,-0.1044126360750375,-0.6809054385417775,-0.4368667472915886,-0.671868444565295,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True
1952,0.5475777369738324,-0.39524776594342087,0.06942146636002773,-0.18641436612216275,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
319,0.09933435550273437,0.8802469582166829,0.41070454996346734,0.29903971232096954,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True
4298,-0.14516203439059186,-1.5096448491614283,-0.7823029763976392,-1.1573225230084272,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False
5469,0.7920741268671586,1.3718438831533895,1.3998343833445523,1.7554019476503664,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
2396,-0.8786512040705705,-0.34708455370300045,-0.7473857901349474,-0.18641436612216275,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False
740,-1.2453957889105598,0.5132100649362364,-0.9513733546891121,-0.18641436612216275,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False
656,0.506828338658278,0.45840365100748176,0.5694250259706559,1.2699478692072341,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
4144,0.9958211184449305,-0.33213734990424915,0.3481656499611888,0.29903971232096954,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True
3692,1.0773199150760393,0.6062148885729105,1.1634347044181599,0.29903971232096954,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
5452,1.1995681100227022,0.0033443353566112994,0.6789669853913723,0.29903971232096954,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True
3919,-0.8786512040705705,-1.0064223212701373,-0.8430619568987989,-0.671868444565295,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
5760,1.5663126948626918,1.4615271059458967,2.355629181130607,1.7554019476503664,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
3787,-0.9601500007016792,-1.4863936432522598,-0.9298165518422268,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
2904,0.4253295420271693,-0.31719014610549784,0.06258745444832398,-0.18641436612216275,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
4621,-0.7971524074394618,-1.5179488512718458,-0.8888784033164907,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
6048,-0.5526560175461356,-0.11457249461131487,-0.531180506536065,-0.18641436612216275,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True
5902,-1.041648797332788,-1.0230303254909718,-0.8988547422486883,-0.671868444565295,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False
5335,1.5663126948626918,0.3952932349683102,1.4155240441321937,1.2699478692072341,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
949,-0.43040782259947247,-0.32881574906008215,-0.4608846733992802,-0.18641436612216275,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
6255,0.4660789403427237,1.1659046308150391,0.9125979006493579,0.7844937907641018,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1965,-1.041648797332788,0.5348004704233212,-0.758197153030633,-0.671868444565295,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
5594,-1.2861451872261143,-0.544719803930933,-0.9902678919357857,-0.671868444565295,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False
2349,-0.9601500007016792,-1.5079840487393448,-0.9248723310057853,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
4790,0.14008375381828872,0.3288612180849715,0.15716490547074385,-0.671868444565295,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
4248,-0.7971524074394618,0.34214762146163896,-0.5767772098054705,0.7844937907641018,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
224,-0.8379018057550162,-1.516288050849762,-0.915225606796017,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False
5824,-0.5526560175461356,-1.019708724646805,-0.7579774098823466,-0.671868444565295,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
2243,-0.1044126360750375,-0.35040615454716717,-0.3134150465843498,-0.18641436612216275,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
4179,1.1995681100227022,1.2971078641596332,1.8848075116123986,1.2699478692072341,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
5497,-1.2861451872261143,-1.488054443674343,-1.002749302758447,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1215,1.1995681100227022,0.1810499805195427,0.8783619181463534,0.29903971232096954,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
4647,-0.022913839443928746,0.3238788168187209,-0.008301685188833825,0.7844937907641018,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1051,0.3030813470805062,1.066256605490031,0.617526801130525,0.29903971232096954,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
4392,-1.041648797332788,-1.338582405686831,-0.9461214934450696,-1.6427766014515595,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False
